"{'l': 0, 'm': 0.9076243614999999, 'h': 0.09237563850000008}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.3057950195000001, 'm': 0.6942049804999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.86684661, 'h': 0.1331533900000001}",0.0
"{'l': 0.31279319250000004, 'm': 0.6872068075, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.4228109199999999, 'h': 0.5771890800000001}",0.1
"{'l': 0.2280219145000002, 'm': 0.7719780854999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.2782127390000002, 'm': 0.7217872609999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.5723491285, 'm': 0.42765087150000003, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.19211066200000015, 'm': 0.8078893379999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.2596845049999999, 'm': 0.740315495, 'h': 0}",0.0
"{'l': 0.24732436449999984, 'm': 0.7526756355000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.1649324199999999, 'h': 0.8350675800000001}",0.1
"{'l': 0.2911114184999999, 'm': 0.7088885815000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.8343475550000001, 'h': 0.16565244499999993}",0.0
"{'l': 0, 'm': 0.9671897125000002, 'h': 0.03281028749999981}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.30156347, 'h': 0.69843653}",0.1
"{'l': 0.32375132750000013, 'm': 0.6762486724999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.24657461500000005, 'm': 0.7534253849999999, 'h': 0}",0.0
"{'l': 0.336036741, 'm': 0.663963259, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.4472947045, 'm': 0.5527052955, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.9098095500000001, 'h': 0.09019045000000003}",0.0
"{'l': 0.39278392549999985, 'm': 0.6072160745000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.29267677500000006, 'h': 0.707323225}",0.1
"{'l': 0.3252608779999999, 'm': 0.6747391220000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.18750331200000003, 'm': 0.812496688, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.3159714375, 'm': 0.6840285625, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.8620636749999999, 'h': 0.13793632500000014}",0.0
"{'l': 0.32545566049999985, 'm': 0.6745443395000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.36646174000000004, 'h': 0.63353826}",0.1
"{'l': 0.3349933675000001, 'm': 0.6650066324999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.751626165, 'm': 0.2483738349999999, 'h': 0}",-0.1
"{'l': 0.23066121650000015, 'm': 0.7693387834999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.5462179995, 'm': 0.45378200049999995, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.6396721405000001, 'm': 0.3603278594999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.21464062499999992, 'm': 0.785359375, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9053215285, 'h': 0.09467847149999997}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.9889671250000001, 'h': 0.011032874999999942}",-0.1
"{'l': 0.37153862800000015, 'm': 0.6284613719999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.8297452700000001, 'm': 0.1702547299999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.5717144780000001, 'm': 0.4282855219999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.25813022499999994, 'm': 0.7418697750000001, 'h': 0}",-0.1
"{'l': 0.587128643, 'm': 0.412871357, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.08418289999999995, 'h': 0.9158171000000002}",0.0
"{'l': 0.2427979680000001, 'm': 0.7572020319999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.2359539799999999, 'm': 0.76404602, 'h': 0}",0.0
"{'l': 0, 'm': 0.7154039339999998, 'h': 0.2845960660000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.29542936750000015, 'm': 0.7045706324999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.25298476999999997, 'm': 0.7470152299999999, 'h': 0}",0.0
"{'l': 0.3121042544999999, 'm': 0.6878957455000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.2888260429999998, 'm': 0.7111739570000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.42089261349999996, 'm': 0.5791073865, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.25393188499999997, 'm': 0.7460681149999999, 'h': 0}",0.0
"{'l': 0.4382246985, 'm': 0.5617753015, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.45502959600000015, 'm': 0.5449704039999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.18888278149999982, 'm': 0.8111172185000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.2734998999999999, 'm': 0.7265001, 'h': 0}",0.0
"{'l': 0.5030890594999999, 'm': 0.49691094050000006, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.6723425569999999, 'm': 0.3276574430000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.9385880599999998, 'h': 0.061411940000000165}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.34237811350000014, 'm': 0.6576218864999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
